year_released,artist,track,time,genre,date_entered,date_peaked,weeks_on_chart,days_to_peak,Week,Ranking,week_date,rank_on_chart
2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,91 days 00:00:00.000000000,52,,2001-01-13,
2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,49 days 00:00:00.000000000,52,,2001-04-14,
2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,49 days 00:00:00.000000000,52,,2001-10-06,
2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,84 days 00:00:00.000000000,52,,2001-06-30,
2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,63 days 00:00:00.000000000,52,,2001-09-08,
2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,77 days 00:00:00.000000000,52,,2001-05-19,
2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,91 days 00:00:00.000000000,52,,2000-10-21,
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,63 days 00:00:00.000000000,52,,2001-10-20,
2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,84 days 00:00:00.000000000,52,,2001-04-28,
2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,70 days 00:00:00.000000000,52,,2000-11-18,
2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,18,56 days 00:00:00.000000000,52,,2001-09-29,
2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,77 days 00:00:00.000000000,52,,2001-08-04,
2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,91 days 00:00:00.000000000,52,,2001-04-21,
2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,28 days 00:00:00.000000000,52,,2001-01-20,
2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,70 days 00:00:00.000000000,52,,2001-01-13,
2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,105 days 00:00:00.000000000,52,,2001-02-03,
2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,42 days 00:00:00.000000000,52,,2001-09-08,
2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,77 days 00:00:00.000000000,52,,2001-09-01,
2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,28 days 00:00:00.000000000,52,,2000-12-02,
2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,18,21 days 00:00:00.000000000,52,,2001-04-07,
2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,105 days 00:00:00.000000000,52,,2001-05-05,
2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,77 days 00:00:00.000000000,52,,2001-04-14,
2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,56 days 00:00:00.000000000,52,,2001-02-10,
2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,98 days 00:00:00.000000000,52,,2000-10-07,
2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,15,49 days 00:00:00.000000000,52,,2001-03-10,
2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,11,14 days 00:00:00.000000000,52,,2000-12-09,
2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,20,28 days 00:00:00.000000000,52,,2001-08-11,
2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,91 days 00:00:00.000000000,52,,2001-03-24,
2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,105 days 00:00:00.000000000,52,,2000-09-30,
2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,49 days 00:00:00.000000000,52,,2001-03-17,
2000,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,7,14 days 00:00:00.000000000,52,,2001-04-14,
2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,16,42 days 00:00:00.000000000,52,,2001-06-23,
2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,77 days 00:00:00.000000000,52,,2001-09-22,
2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,13,35 days 00:00:00.000000000,52,,2001-07-21,
2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,12,49 days 00:00:00.000000000,52,,2000-11-11,
2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,63 days 00:00:00.000000000,52,,2001-06-30,
2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,84 days 00:00:00.000000000,52,,2001-03-31,
2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,18,84 days 00:00:00.000000000,52,,2000-11-11,
2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,70 days 00:00:00.000000000,52,,2001-08-18,
2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,21 days 00:00:00.000000000,52,,2001-04-21,
2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,77 days 00:00:00.000000000,52,,2000-10-07,
2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,91 days 00:00:00.000000000,52,,2000-09-30,
2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,63 days 00:00:00.000000000,52,,2001-05-19,
2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,11,28 days 00:00:00.000000000,52,,2001-08-04,
2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,49 days 00:00:00.000000000,52,,2001-03-31,
2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,63 days 00:00:00.000000000,52,,2001-07-28,
2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,77 days 00:00:00.000000000,52,,2001-01-20,
2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,70 days 00:00:00.000000000,52,,2001-04-14,
2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23,56 days 00:00:00.000000000,52,,2001-06-09,
2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,63 days 00:00:00.000000000,52,,2001-01-13,
2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,17,28 days 00:00:00.000000000,52,,2001-01-13,
2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,63 days 00:00:00.000000000,52,,2001-06-16,
2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,42 days 00:00:00.000000000,52,,2001-10-27,
2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,133 days 00:00:00.000000000,52,,2001-03-31,
2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,70 days 00:00:00.000000000,52,,2001-05-26,
2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,56 days 00:00:00.000000000,52,,2001-02-17,
2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,63 days 00:00:00.000000000,52,,2000-11-18,
2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,56 days 00:00:00.000000000,52,,2001-10-13,
2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,105 days 00:00:00.000000000,52,,2001-08-11,
2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,56 days 00:00:00.000000000,52,,2001-03-31,
2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,14,49 days 00:00:00.000000000,52,,2001-02-10,
2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,11,35 days 00:00:00.000000000,52,,2001-02-10,
2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,84 days 00:00:00.000000000,52,,2000-10-28,
2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,49 days 00:00:00.000000000,52,,2001-03-17,
2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,2000-06-24,7,0 days 00:00:00.000000000,52,,2001-06-16,
2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,63 days 00:00:00.000000000,52,,2000-11-18,
2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,35 days 00:00:00.000000000,52,,2001-01-06,
2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9,14 days 00:00:00.000000000,52,,2001-02-10,
2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,77 days 00:00:00.000000000,52,,2001-04-14,
2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,63 days 00:00:00.000000000,52,,2001-10-06,
2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,70 days 00:00:00.000000000,52,,2001-06-02,
2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,15,35 days 00:00:00.000000000,52,,2001-05-19,
2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,70 days 00:00:00.000000000,52,,2001-01-20,
2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,84 days 00:00:00.000000000,52,,2001-01-20,
2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,77 days 00:00:00.000000000,52,,2001-09-29,
2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,77 days 00:00:00.000000000,52,,2001-10-06,
2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,91 days 00:00:00.000000000,52,,2000-10-21,
2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,35 days 00:00:00.000000000,52,,2001-07-21,
2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,17,49 days 00:00:00.000000000,52,,2000-11-25,
2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,17,63 days 00:00:00.000000000,52,,2001-06-02,
2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,49 days 00:00:00.000000000,52,,2001-08-04,
2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,70 days 00:00:00.000000000,52,,2001-10-13,
2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,63 days 00:00:00.000000000,52,,2001-10-13,
2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,17,63 days 00:00:00.000000000,52,,2000-12-16,
2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,16,42 days 00:00:00.000000000,52,,2000-12-30,
2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,35 days 00:00:00.000000000,52,,2001-01-20,
2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,49 days 00:00:00.000000000,52,,2001-09-01,
2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,15,21 days 00:00:00.000000000,52,,2001-08-18,
2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,63 days 00:00:00.000000000,52,,2001-09-22,
2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12,42 days 00:00:00.000000000,52,,2000-11-25,
2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,18,42 days 00:00:00.000000000,52,,2001-01-06,
2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,70 days 00:00:00.000000000,52,,2001-05-12,
2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,70 days 00:00:00.000000000,52,,2001-06-16,
2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,91 days 00:00:00.000000000,52,,2001-03-03,
2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,13,21 days 00:00:00.000000000,52,,2001-06-23,
2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,49 days 00:00:00.000000000,52,,2001-09-29,
2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,98 days 00:00:00.000000000,52,,2001-04-28,
2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12,56 days 00:00:00.000000000,52,,2001-04-07,
2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,77 days 00:00:00.000000000,52,,2001-06-09,
2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,56 days 00:00:00.000000000,52,,2000-12-09,
2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,56 days 00:00:00.000000000,52,,2001-03-03,
2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,70 days 00:00:00.000000000,52,,2001-01-20,
2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,20,63 days 00:00:00.000000000,52,,2001-08-18,
2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,63 days 00:00:00.000000000,52,,2000-11-11,
2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,91 days 00:00:00.000000000,52,,2001-07-14,
2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20,56 days 00:00:00.000000000,52,,2001-04-07,
2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20,70 days 00:00:00.000000000,52,,2001-01-27,
2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,29,210 days 00:00:00.000000000,52,,2000-07-08,
2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,20,56 days 00:00:00.000000000,52,,2001-08-18,
2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,20,63 days 00:00:00.000000000,52,,2001-07-07,
2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,20,98 days 00:00:00.000000000,52,,2001-03-10,
2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,17,42 days 00:00:00.000000000,52,,2001-02-24,
2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,17,70 days 00:00:00.000000000,52,,2000-11-04,
2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20,56 days 00:00:00.000000000,52,,2001-02-10,
2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,19,35 days 00:00:00.000000000,52,,2001-07-28,
2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,19,49 days 00:00:00.000000000,52,,2001-02-24,
2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,15,49 days 00:00:00.000000000,52,,2001-10-27,
2000,Vitamin C,The Itch,3:30,Rock,2000-12-02,2000-12-16,9,14 days 00:00:00.000000000,52,,2001-11-24,
2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,14,35 days 00:00:00.000000000,52,,2000-12-30,
2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,18,70 days 00:00:00.000000000,52,,2001-06-02,
2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20,35 days 00:00:00.000000000,52,,2001-11-17,
2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,15,42 days 00:00:00.000000000,52,,2000-12-02,
2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20,84 days 00:00:00.000000000,52,,2001-03-17,
2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20,84 days 00:00:00.000000000,52,,2001-06-23,
2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,15,14 days 00:00:00.000000000,52,,2001-04-14,
2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,2000-05-13,6,0 days 00:00:00.000000000,52,,2001-05-05,
2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,17,35 days 00:00:00.000000000,52,,2001-04-07,
2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20,105 days 00:00:00.000000000,52,,2001-04-21,
2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,15,28 days 00:00:00.000000000,52,,2001-10-27,
2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20,77 days 00:00:00.000000000,52,,2001-05-05,
2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,17,49 days 00:00:00.000000000,52,,2001-02-10,
2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,16,63 days 00:00:00.000000000,52,,2001-07-07,
2000,TLC,Dear Lie,4:36,Rock,2000-02-12,2000-03-04,7,21 days 00:00:00.000000000,52,,2001-02-03,
2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,20,77 days 00:00:00.000000000,52,,2001-08-25,
2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,19,49 days 00:00:00.000000000,52,,2001-06-09,
2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,12,28 days 00:00:00.000000000,52,,2001-03-10,
2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,19,63 days 00:00:00.000000000,52,,2000-11-11,
2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,13,42 days 00:00:00.000000000,52,,2001-01-20,
2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,15,70 days 00:00:00.000000000,52,,2001-07-28,
2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,15,42 days 00:00:00.000000000,52,,2001-10-13,
2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,14,70 days 00:00:00.000000000,52,,2001-08-04,
2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,12,35 days 00:00:00.000000000,52,,2000-11-25,
2000,Jay-Z,Anything,3:41,Rap,2000-02-26,2000-03-11,8,14 days 00:00:00.000000000,52,,2001-02-17,
2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20,42 days 00:00:00.000000000,52,,2001-10-13,
2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,19,91 days 00:00:00.000000000,52,,2001-06-02,
2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,17,70 days 00:00:00.000000000,52,,2001-03-24,
2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,17,28 days 00:00:00.000000000,52,,2000-12-16,
2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,18,49 days 00:00:00.000000000,52,,2001-02-17,
2000,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,9,28 days 00:00:00.000000000,52,,2001-01-27,
2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20,126 days 00:00:00.000000000,52,,2001-07-21,
2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20,56 days 00:00:00.000000000,52,,2001-08-18,
2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,15,49 days 00:00:00.000000000,52,,2001-09-01,
2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,14,35 days 00:00:00.000000000,52,,2000-12-16,
2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,14,35 days 00:00:00.000000000,52,,2001-08-04,
2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,14,49 days 00:00:00.000000000,52,,2001-05-05,
2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,42 days 00:00:00.000000000,52,,2001-06-16,
2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,10,35 days 00:00:00.000000000,52,,2001-08-18,
2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,16,21 days 00:00:00.000000000,52,,2001-03-17,
2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,21 days 00:00:00.000000000,52,,2001-07-07,
2000,Puff Daddy,Best Friend,5:33,Rap,2000-02-12,2000-02-19,5,7 days 00:00:00.000000000,52,,2001-02-03,
2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,13,42 days 00:00:00.000000000,52,,2001-09-01,
2000,Usher,Pop Ya Collar,3:36,Rock,2000-11-04,2000-11-18,7,14 days 00:00:00.000000000,52,,2001-10-27,
2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,10,21 days 00:00:00.000000000,52,,2001-07-07,
2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,Rock,2000-04-15,2000-04-22,5,7 days 00:00:00.000000000,52,,2001-04-07,
2000,SheDaisy,Deck The Halls,3:46,Country,1999-12-25,2000-01-01,2,7 days 00:00:00.000000000,52,,2000-12-16,
2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,12,14 days 00:00:00.000000000,52,,2001-06-02,
2000,"Simpson, Jessica",Where You Are,3:51,Rock,2000-04-01,2000-04-15,6,14 days 00:00:00.000000000,52,,2001-03-24,
2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,18,56 days 00:00:00.000000000,52,,2001-03-24,
2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,10,14 days 00:00:00.000000000,52,,2001-02-24,
2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,17,14 days 00:00:00.000000000,52,,2001-07-28,
2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,15,70 days 00:00:00.000000000,52,,2000-11-04,
2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,70 days 00:00:00.000000000,52,,2001-09-15,
2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,11,28 days 00:00:00.000000000,52,,2001-09-22,
2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,10,42 days 00:00:00.000000000,52,,2001-02-24,
2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,17,28 days 00:00:00.000000000,52,,2001-11-03,
2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,13,21 days 00:00:00.000000000,52,,2001-02-10,
2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,9,14 days 00:00:00.000000000,52,,2001-01-06,
2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,11,49 days 00:00:00.000000000,52,,2001-04-21,
2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,10,42 days 00:00:00.000000000,52,,2001-06-16,
2000,"Price, Kelly",As We Lay,6:20,Rock,2000-07-15,2000-08-05,8,21 days 00:00:00.000000000,52,,2001-07-07,
2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,11,28 days 00:00:00.000000000,52,,2001-01-06,
2000,"Martin, Ricky",Private Emotion,4:02,Latin,2000-03-11,2000-03-18,5,7 days 00:00:00.000000000,52,,2001-03-03,
2000,Nine Days,If I Am,4:18,Rock,2000-12-02,2000-12-02,5,0 days 00:00:00.000000000,52,,2001-11-24,
2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,9,28 days 00:00:00.000000000,52,,2001-04-07,
2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,77 days 00:00:00.000000000,52,,2001-07-21,
2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,12,35 days 00:00:00.000000000,52,,2001-08-25,
2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2000-03-18,6,28 days 00:00:00.000000000,52,,2001-02-10,
2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,9,14 days 00:00:00.000000000,52,,2001-11-17,
2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,21 days 00:00:00.000000000,52,,2001-09-08,
2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,9,28 days 00:00:00.000000000,52,,2001-06-09,
2000,D'Angelo,Left & Right,4:35,R&B,1999-12-11,2000-01-01,5,21 days 00:00:00.000000000,52,,2000-12-02,
2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9,14 days 00:00:00.000000000,52,,2001-03-17,
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14,63 days 00:00:00.000000000,52,,2001-09-08,
2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,5,0 days 00:00:00.000000000,52,,2001-01-13,
2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,7 days 00:00:00.000000000,52,,2001-09-01,
2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,35 days 00:00:00.000000000,52,,2000-11-25,
2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,7,14 days 00:00:00.000000000,52,,2001-02-17,
2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,6,0 days 00:00:00.000000000,52,,2001-10-20,
2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13,35 days 00:00:00.000000000,52,,2001-02-03,
